symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
JEF,2017-09-01,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-05,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-06,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-07,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-08,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-11,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-12,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-13,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-14,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-15,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-18,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-19,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-20,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-21,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-22,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-25,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-26,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-27,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-28,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-09-29,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-02,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-03,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-04,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-05,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-06,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-09,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-10,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-11,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-12,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-13,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-16,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-17,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-18,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-19,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-20,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-23,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-24,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-25,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-26,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-27,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-30,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-10-31,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-11-01,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-11-02,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-11-03,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-11-06,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-11-07,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-11-08,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-11-09,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-11-10,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-11-13,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-11-14,23.2463,23.2463,True,23.2463,23.2463,reg,0
JEF,2017-11-15,23.2463,23.2463,True,23.2463,23.2463,reg,0
